Dy3Mn20Y7;unknown;12-7-3;unknown;0
DyMn10Y4;unknown;12-7-3;unknown;0
Al75B1400Mg78;unknown;13-2-13;unknown;0
Mg38YZn;unknown;12-2-3;unknown;0
Mo6Ti6Zr;unknown;4-6-4;unknown;0
B25Er343Tb7;unknown;11-13-14;unknown;0
Li5Mg89Y4Zn2;off-stoichiometric;12-2-1-3;unknown;0
GdMgY;half_heusler;10-2-3;40.1672772784246;90.1536666666667
AlB10Ti9;unknown;4-13-13;unknown;0
Al71AsGa;unknown;15-13-13;unknown;0
Al69AsGa;unknown;15-13-13;unknown;0
Mg457Y526Zn1517;unknown;12-2-3;unknown;0
BiTiZn;half_heusler;4-12-15;7.21071260322692;107.409
Bi3Ti4Zn;unknown;4-12-15;unknown;0
Bi2TiZn;full_heusler;4-12-15;8.1152659697632;132.80175
Ag10Al23Gd4;unknown;10-11-13;unknown;0
Ag2Al7Gd3;unknown;10-11-13;unknown;0
Ag4Al6Gd5;unknown;10-11-13;unknown;0
Ag7Al3Gd2;unknown;10-11-13;unknown;0
AlMoTi2;full_heusler;4-6-13;8.19107588742649;54.6665
Bi2MnZr6;unknown;7-4-15;unknown;0
Bi2Er6Mn;unknown;7-14-15;unknown;0
Bi2MnTm6;unknown;15-7-15;unknown;0
B2Rh3Y;unknown;13-9-3;unknown;0
Mn30Ti17V10Zr3;off-stoichiometric;4-7-4-5;unknown;0
Al20GdV2;unknown;10-5-13;unknown;0
Al11B220Be7;unknown;13-2-13;unknown;0
Al28B440Mg9;unknown;13-2-13;unknown;0
Mn1400Ti6603V11997;unknown;4-7-5;unknown;0
AuGaTi;half_heusler;4-11-13;22042.9009152149;104.853333333333
AuGaZr;half_heusler;4-11-13;19377.6466272348;119.305666666667
Al5MoW4;unknown;6-6-13;unknown;0
Al5Mo2W3;unknown;6-6-13;unknown;0
Mg45Mn3Y5Zn47;off-stoichiometric;12-7-2-3;unknown;0
MnVZn2;full_heusler;12-7-5;6.34881499323868;59.16
BiGeV209;unknown;14-15-5;unknown;0
Al3B17Ti10;unknown;4-13-13;unknown;0
Ge2La3Rh2;unknown;3-9-14;unknown;0
Ga9Rh3Yb2;unknown;16-9-13;unknown;0
Al3Mn4Y;unknown;7-3-13;unknown;0
Ge10Rh4Yb5;unknown;16-9-14;unknown;0
Al2Er11Ge8;unknown;14-14-13;unknown;0
Ge4LiYb4;unknown;16-14-1;unknown;0
Al35Au51Yb14;sums-up-to-100;16-11-13;unknown;0
Al60B2Yb21;unknown;16-13-13;unknown;0
AlBTi5;unknown;4-13-13;unknown;0
Al23As100Ga77;unknown;15-13-13;unknown;0
LuMn20Y9;unknown;7-3-3;unknown;0
As469Bi31Ga500;unknown;15-13-15;unknown;0
As7BiGa8;unknown;15-13-15;unknown;0
As3BiGa4;unknown;15-13-15;unknown;0
AlB14Tm;unknown;15-13-13;unknown;0
AsEr5Ga2;unknown;15-13-14;unknown;0
Ag3Al2La;unknown;3-11-13;unknown;0
GeLaRu;half_heusler;3-14-8;1302.43216915646;104.203333333333
Au11Ga11Yb6;unknown;16-11-13;unknown;0
Au11V2Yb2;unknown;16-11-5;unknown;0
AlAuLu;half_heusler;11-3-13;19864.5054379553;132.974
MnVZr;half_heusler;7-4-5;15.7416493830668;65.7013333333333
B2ErRh311;unknown;13-9-14;unknown;0
Ge2LaRu2;unknown;3-14-8;unknown;0
BV25Zr25;unknown;4-13-5;unknown;0
GeLuTi;half_heusler;4-14-3;3828.33737266768;98.489
GeLaTi;half_heusler;3-4-14;476.143122159387;86.469
Gd2Ge4Ti3;unknown;4-10-14;unknown;0
ErGeRu;half_heusler;14-14-8;1234.35953894885;113.653333333333
Al21As25Ga4;unknown;15-13-13;unknown;0
Al37As50Ga13;sums-up-to-100;15-13-13;unknown;0
Al3Mg5Zn2;unknown;12-2-13;unknown;0
Al2Mg5Zn3;unknown;12-2-13;unknown;0
Al15Mg48Zn37;sums-up-to-100;12-2-13;unknown;0
Ge200Mn33Tb100;unknown;11-7-14;unknown;0
AsGaV;half_heusler;15-13-5;97.2129710052304;65.1956666666667
Bi4Mn5Rh2;unknown;7-9-15;unknown;0
Al2Au2Gd;unknown;10-11-13;unknown;0
Al2Au2Tb;unknown;11-11-13;unknown;0
Al2Au2La;unknown;3-11-13;unknown;0
Al5Au3La2;unknown;3-11-13;unknown;0
Al12BLi;unknown;13-1-13;unknown;0
AlGaGd;half_heusler;10-13-13;101.72969313461;84.6516666666667
B20Er9Gd;unknown;10-13-14;unknown;0
Al62B1400Er57;unknown;13-14-13;unknown;0
Au24Ga31Yb15;unknown;16-11-13;unknown;0
Au18Ga37Gd15;unknown;10-11-13;unknown;0
As100Ga97Mn3;unknown;15-7-13;unknown;0
AlGaMgZn;off-stoichiometric;12-13-2-13;unknown;0
Al53Mg100Y165Zn74;off-stoichiometric;12-2-3-13;unknown;0
Al45Mg100Y372Zn196;off-stoichiometric;12-2-3-13;unknown;0
Al3Mg4Y2Zn;off-stoichiometric;12-2-3-13;unknown;0
AsLaRh;half_heusler;3-15-9;22956.5300010734;105.580666666667
Ga17Ge283Mn300Y50;off-stoichiometric;7-14-13-3;unknown;0
Ga13Ge107Mn120Y20;off-stoichiometric;7-14-13-3;unknown;0
Ga23Ge127Mn150Y25;off-stoichiometric;7-14-13-3;unknown;0
Mg263Y107Zn630;unknown;12-2-3;unknown;0
Ag5Al17Tb6;unknown;11-11-13;unknown;0
Ag9Al21Tb10;unknown;11-11-13;unknown;0
Ag11Al9Tb10;unknown;11-11-13;unknown;0
Ag43Al42Tb9;unknown;11-11-13;unknown;0
Ag211Al449Tb80;unknown;11-11-13;unknown;0
Ag27Al25Tb10;unknown;11-11-13;unknown;0
Al17Mg46Zn37;sums-up-to-100;12-2-13;unknown;0
Al36Be3Mn;unknown;7-2-13;unknown;0
GaGe5LuMn6;off-stoichiometric;7-14-13-3;unknown;0
Ga7Ge53Lu10Mn60;off-stoichiometric;7-14-13-3;unknown;0
Ga2Ge28Lu5Mn30;off-stoichiometric;7-14-13-3;unknown;0
Ga2Ge28Mn30Tm5;off-stoichiometric;15-7-14-13;unknown;0
Ga3Ge27Mn30Tm5;off-stoichiometric;15-7-14-13;unknown;0
Ga4Ge26Mn30Tm5;off-stoichiometric;15-7-14-13;unknown;0
GdGe3Rh5;unknown;10-9-14;unknown;0
Ge3Rh5Tb;unknown;11-9-14;unknown;0
GdGeZn;half_heusler;12-10-14;442.241754724649;98.42
Gd5Ge2Zn8;unknown;12-10-14;unknown;0
Ga7Ge3Mo5;unknown;6-14-13;unknown;0
MgTbZn;half_heusler;11-12-2;324.161629024797;82.8716666666667
DyMgZn;half_heusler;12-12-2;208.232219997224;84.0616666666667
As3MoTi4;unknown;4-6-15;unknown;0
As30Mo13Ti37;unknown;4-6-15;unknown;0
Al146Ga135Zn219;unknown;12-13-13;unknown;0
Al27Ge3Tb10;unknown;11-14-13;unknown;0
Al29Gd10Ge;unknown;10-14-13;unknown;0
Dy10GaGe59Mn60;off-stoichiometric;12-7-14-13;unknown;0
Dy5GaGe29Mn30;off-stoichiometric;12-7-14-13;unknown;0
DyGaGe5Mn6;off-stoichiometric;12-7-14-13;unknown;0
Al20DyTi2;unknown;12-4-13;unknown;0
B4DyMn;unknown;12-7-13;unknown;0
Ag4Ge4La3;unknown;3-14-11;unknown;0
Ag7Ge3La5;unknown;3-14-11;unknown;0
Mn10TiZr4;unknown;4-7-4;unknown;0
Er5GaGe29Mn30;off-stoichiometric;7-14-13-14;unknown;0
Er5Ga2Ge28Mn30;off-stoichiometric;7-14-13-14;unknown;0
ErGaGe5Mn6;off-stoichiometric;7-14-13-14;unknown;0
Ga4Y5Zn;unknown;12-13-3;unknown;0
AlLi2Zr;full_heusler;4-1-13;26.2302954135942;33.0215
GaGe59Mn60Tb10;off-stoichiometric;11-7-14-13;unknown;0
GaGe29Mn30Tb5;off-stoichiometric;11-7-14-13;unknown;0
GaGe5Mn6Tb;off-stoichiometric;11-7-14-13;unknown;0
Al10As11Ga;unknown;15-13-13;unknown;0
Gd2Ge2Mg;unknown;10-14-2;unknown;0
Al2ErGe2;unknown;14-14-13;unknown;0
AgGdGe;half_heusler;10-14-11;521.774947446336;112.583333333333
AuGdGe;half_heusler;10-11-14;16507.4850240131;142.283333333333
Li250Mn376Zn125;unknown;12-7-1;unknown;0
Ge13Ru4Y3;unknown;14-8-3;unknown;0
AsMnRu;half_heusler;15-7-8;1229.93230857836;76.9766666666667
Gd7LuY2;unknown;10-3-3;unknown;0
Al63Gd30Zn47;unknown;12-10-13;unknown;0
AlMgZn6;unknown;12-2-13;unknown;0
Dy9Tb6Zn10;unknown;11-12-12;unknown;0
Dy27Tb18Zn55;sums-up-to-100;11-12-12;unknown;0
Ag51Ga169Y60;unknown;13-11-3;unknown;0
Ag11Ga89Y50;unknown;13-11-3;unknown;0
Ag37Ga63Y50;unknown;13-11-3;unknown;0
Ag11Ga19Y10;unknown;13-11-3;unknown;0
AlGe3Tb2;unknown;11-14-13;unknown;0
AlGe3Y2;unknown;14-3-13;unknown;0
Al9Yb4Zn7;unknown;16-12-13;unknown;0
Al39Y15Zn16;unknown;12-3-13;unknown;0
Al38Gd15Zn17;unknown;12-10-13;unknown;0
Al32Tb15Zn23;unknown;11-12-13;unknown;0
Al38Dy15Zn17;unknown;12-12-13;unknown;0
Al7Er3Zn4;unknown;12-14-13;unknown;0
Al7Tm3Zn4;unknown;12-15-13;unknown;0
Ge12LaMn7;unknown;3-7-14;unknown;0
Mg184Y3Zn12Zr;off-stoichiometric;12-4-2-3;unknown;0
MnTiZr;half_heusler;4-7-4;11.3914197877637;64.6763333333333
Ge20Mo3Ti17;unknown;4-6-14;unknown;0
Ag7VY8;unknown;11-5-3;unknown;0
AlAs6Ga5;unknown;15-13-13;unknown;0
Al61Ge18Mn21;sums-up-to-100;7-14-13;unknown;0
AlAu2Mn;full_heusler;7-11-13;29066.9076222839;118.965
Ge2Rh2Tb;unknown;11-9-14;unknown;0
AgTi6Zr40;unknown;4-4-11;unknown;0
AlMg6Mn;unknown;7-2-13;unknown;0
Gd3Ge4La2;unknown;3-10-14;unknown;0
Bi2MnY6;unknown;7-15-3;unknown;0
Bi2Dy6Mn;unknown;12-7-15;unknown;0
Bi2Lu6Mn;unknown;7-15-3;unknown;0
BRh3Y;unknown;13-9-3;unknown;0
Ag14Ga41Tb15;unknown;11-13-11;unknown;0
AgGa7Tb2;unknown;11-13-11;unknown;0
Ag9Ga121Tb40;unknown;11-13-11;unknown;0
Ag6Ga9Tb5;unknown;11-13-11;unknown;0
GaGeMn2Y2;off-stoichiometric;7-14-13-3;unknown;0
GaGeLu2Mn2;off-stoichiometric;7-14-13-3;unknown;0
GaGd2GeMn2;off-stoichiometric;7-10-14-13;unknown;0
GaGeMn2Tb2;off-stoichiometric;11-7-14-13;unknown;0
Dy2GaGeMn2;off-stoichiometric;12-7-14-13;unknown;0
GaGeMn2Tm2;off-stoichiometric;15-7-14-13;unknown;0
Al21Mg50Y53Zn38;off-stoichiometric;12-2-3-13;unknown;0
Ag3Ga8Y3;unknown;13-11-3;unknown;0
AlB20Mg9;unknown;13-2-13;unknown;0
AuGeLu;half_heusler;11-14-3;18100.1752929797;148.19
AgErGe;half_heusler;14-14-11;525.896723027375;115.92
Mn7Ti4V8Zr;off-stoichiometric;4-7-4-5;unknown;0
Al20ErLa9;unknown;3-14-13;unknown;0
AlAs50Ga49;sums-up-to-100;15-13-13;unknown;0
Ga41Mg79Zn80;unknown;12-13-2;unknown;0
Ag3Au2Mn5;unknown;7-11-11;unknown;0
AlMg9YZn;off-stoichiometric;12-2-3-13;unknown;0
MgMnYZn;off-stoichiometric;12-7-2-3;unknown;0
Er2Mg3Zn3;unknown;12-14-2;unknown;0
Mg89Y7Zn4;sums-up-to-100;12-2-3;unknown;0
B35Mo129Ru86;unknown;6-13-8;unknown;0
Al23As25Ga2;unknown;15-13-13;unknown;0
Al71Ti25V4;sums-up-to-100;4-5-13;unknown;0
Al66Ti25V9;sums-up-to-100;4-5-13;unknown;0
AlAuLa;half_heusler;3-11-13;19061.6701079749;120.954
Ag100La99Tb;unknown;11-3-11;unknown;0
B4LaRh6;unknown;3-13-9;unknown;0
B4Rh6Yb;unknown;16-13-9;unknown;0
B4Rh6Y;unknown;13-9-3;unknown;0
Al2000La997Tm3;unknown;3-15-13;unknown;0
Al27As50Ga23;sums-up-to-100;15-13-13;unknown;0
Al97As100Ga3;unknown;15-13-13;unknown;0
Bi80Ti59W20;unknown;6-4-15;unknown;0
LiMgZn;half_heusler;12-2-1;9.92453712807244;32.2083333333333
Mn14MoTi8Zr3;off-stoichiometric;4-6-7-4;unknown;0
Al3As4Ga4;unknown;15-13-13;unknown;0
Al43As100Ga57;unknown;15-13-13;unknown;0
AlAs11Ga10;unknown;15-13-13;unknown;0
As12LaRu4;unknown;3-15-8;unknown;0
Gd2Ge2Ru;unknown;10-14-8;unknown;0
Ge2RuTb2;unknown;11-14-8;unknown;0
Mg65Y3Zn32;sums-up-to-100;12-2-3;unknown;0
Mg2893Y2435Zn4662;unknown;12-2-3;unknown;0
Al8Er25Ge50;unknown;14-14-13;unknown;0
Mn11Ti10V9;unknown;4-7-5;unknown;0
Al3Mn7Y5;unknown;7-3-13;unknown;0
Al73B1400Er62;unknown;13-14-13;unknown;0
Al50Ti16Zr85;unknown;4-4-13;unknown;0
Au225BEr675;unknown;13-11-14;unknown;0
Al300Er83Gd17;unknown;10-14-13;unknown;0
Al6ErGd;unknown;10-14-13;unknown;0
AuTiW;half_heusler;6-4-11;16143.3728772246;142.892333333333
Mo5Ti15Zr;unknown;4-6-4;unknown;0
AlMo5Ti15Zr3;off-stoichiometric;4-6-4-13;unknown;0
AlMoTi8V;off-stoichiometric;4-6-5-13;unknown;0
ErGdMg5;unknown;10-14-2;unknown;0
Ga7Li57Mg10;unknown;13-2-1;unknown;0
Mg2Y4Zn5Zr;off-stoichiometric;12-4-2-3;unknown;0
Mg2YZn5Zr;off-stoichiometric;12-4-2-3;unknown;0
Mg2Y8Zn5Zr;off-stoichiometric;12-4-2-3;unknown;0
Mg2Y12Zn5Zr;off-stoichiometric;12-4-2-3;unknown;0
Mg2Y2Zn5Zr;off-stoichiometric;12-4-2-3;unknown;0
Al43Gd3Zr4;unknown;10-4-13;unknown;0
Al5Yb2Zn17;unknown;16-12-13;unknown;0
Al3B2Ru4;unknown;13-8-13;unknown;0
Ga2GdZn2;unknown;12-10-13;unknown;0
AuGdZn;half_heusler;12-10-11;16501.2769077693;139.866666666667
AuTbZn;half_heusler;11-12-11;16607.3740956134;140.426666666667
Al4As5Ga10;unknown;15-13-13;unknown;0
AlAs20Ga19;unknown;15-13-13;unknown;0
Al3Gd4Mg35;unknown;10-2-13;unknown;0
Ge4LiTm4;unknown;15-14-1;unknown;0
Al55Ti26Zn19;sums-up-to-100;4-12-13;unknown;0
AlTiZr2;full_heusler;4-4-13;15.9125670722939;64.32425
GaMg7Zn3;unknown;12-13-2;unknown;0
Ga3Mg35Zn12;unknown;12-13-2;unknown;0
GaMg7Zn2;unknown;12-13-2;unknown;0
Ga3Mg14Zn3;unknown;12-13-2;unknown;0
Ga2Mg7Zn;unknown;12-13-2;unknown;0
Dy5Ga12Zn43;unknown;12-12-13;unknown;0
AuDyZn;half_heusler;12-12-11;16401.7327480287;141.616666666667
Er2GeRh3;unknown;9-14-14;unknown;0
Al22As25Ga3;unknown;15-13-13;unknown;0
Ge2LaLi;full_heusler;3-14-1;846.901021606953;72.7775
Ge10La7Li8;unknown;3-14-1;unknown;0
Ge4La4Li;unknown;3-14-1;unknown;0
Ge6Y4Zn5;unknown;12-14-3;unknown;0
Al17Ti7Zn;unknown;4-12-13;unknown;0
Al116Mg273Zn111;unknown;12-2-13;unknown;0
Al171Mg534Zn295;unknown;12-2-13;unknown;0
Al8Mg25Zn17;unknown;12-2-13;unknown;0
AlMg5Zn4;unknown;12-2-13;unknown;0
Al3As10Ga3;unknown;15-13-13;unknown;0
Gd5Ge5Ti4Zr;off-stoichiometric;4-10-4-14;unknown;0
Mg10Y7Zn33;unknown;12-2-3;unknown;0
La427Mg289Zn3000;unknown;3-12-2;unknown;0
Al77Mg210Zn213;unknown;12-2-13;unknown;0
Al37Mg102Zn111;unknown;12-2-13;unknown;0
Al65Mg204Zn231;unknown;12-2-13;unknown;0
Al3GeTi;unknown;4-14-13;unknown;0
AlMnTb;half_heusler;11-7-13;334.325190533527;80.2833333333333
Er2Ge3La3;unknown;3-14-14;unknown;0
Al121Yb75Zn154;unknown;16-12-13;unknown;0
Al154Yb75Zn121;unknown;16-12-13;unknown;0
Al35Yb16Zn97;unknown;16-12-13;unknown;0
Al123Yb40Zn207;unknown;16-12-13;unknown;0
Al15Ti3Zr2;unknown;4-4-13;unknown;0
AlLa3Mo4;unknown;3-6-13;unknown;0
Al2ErLa;full_heusler;3-14-13;43.3117823921096;90.0335
Al2GdLa;full_heusler;3-10-13;25.5386364259519;87.531
Al2LaTm;full_heusler;3-15-13;2664.12355043062;90.451
Al2GdY;full_heusler;10-3-13;36.3458090763695;75.03
B7Mo3Y;unknown;6-13-3;unknown;0
Al23Mn26Ti;unknown;4-7-13;unknown;0
Al23Mn25Ti2;unknown;4-7-13;unknown;0
B2GdRu;full_heusler;10-13-8;1211.65597092234;69.985
Al2Ga2La;unknown;3-13-13;unknown;0
Al2Ga2Yb;unknown;16-13-13;unknown;0
Al3As25Ga22;unknown;15-13-13;unknown;0
B4GdRu;unknown;10-13-8;unknown;0
LaTmY;half_heusler;3-15-3;2436.46205753807;132.248666666667
As5GaZn4;unknown;12-15-13;unknown;0
B4RuYb;unknown;16-13-8;unknown;0
Ga133Li68Zn16;unknown;12-13-1;unknown;0
Al66Mn11Ti23;sums-up-to-100;4-7-13;unknown;0
AsMnTi;half_heusler;4-15-7;2.1932880766569;59.2423333333333
GeMnZr;half_heusler;7-4-14;569.02604894146;72.9306666666667
Al2As2Ga;unknown;15-13-13;unknown;0
Dy3Tb22Zn25;unknown;11-12-12;unknown;0
Al3Er2Mg95;sums-up-to-100;14-2-13;unknown;0
Al2Er3Mg95;sums-up-to-100;14-2-13;unknown;0
Al3Ti47V;unknown;4-5-13;unknown;0
Al667Er100Mg233;unknown;14-2-13;unknown;0
Al75Ti17Zr8;sums-up-to-100;4-4-13;unknown;0
GeRhZr;half_heusler;4-9-14;27719.9220452535;88.9213333333333
Al5As10Ga6;unknown;15-13-13;unknown;0
AlMg9Zn;unknown;12-2-13;unknown;0
B200Li7Mg93;unknown;13-2-1;unknown;0
AuRhRu;half_heusler;11-9-8;36089.0410275595;133.65
AuGeV;half_heusler;11-14-5;21960.6991432012;106.847333333333
GeVW4;unknown;6-14-5;unknown;0
GeV2W2;unknown;6-14-5;unknown;0
AsGeMn4;unknown;15-7-14;unknown;0
As3GeMn8;unknown;15-7-14;unknown;0
AsGe3Mn8;unknown;15-7-14;unknown;0
BLaMg;half_heusler;3-13-2;141.716849877891;58.0083333333333
BMgY;half_heusler;13-2-3;214.711133437079;41.3403333333333
GdTiZr;half_heusler;4-10-4;33.9425373809227;98.7803333333333
Gd2Ge5Mn3;unknown;7-10-14;unknown;0
As167Ga156Mn10;unknown;15-7-13;unknown;0
As75Lu13Yb87;unknown;16-15-3;unknown;0
As2YbZn2;unknown;16-12-15;unknown;0
AlGa7Gd4;unknown;10-13-13;unknown;0
Al7As20Ga15;unknown;15-13-13;unknown;0
Al3AuLa;unknown;3-11-13;unknown;0
Bi2MnYb;full_heusler;16-7-15;400.396289515565;161.487
Mg2Ti2Zn21;unknown;4-12-2;unknown;0
Mn11Ti9VZr;off-stoichiometric;4-7-4-5;unknown;0
Ge2Li4Zr;unknown;4-14-1;unknown;0
GeLiZr4;unknown;4-14-1;unknown;0
Ga17Ge333Y100;unknown;14-13-3;unknown;0
Ga5GeY2;unknown;14-13-3;unknown;0
Ga46Ge89Y50;unknown;14-13-3;unknown;0
Ga5Ge18Y10;unknown;14-13-3;unknown;0
Ga7Ge3Y5;unknown;14-13-3;unknown;0
AlB6Lu2;unknown;13-3-13;unknown;0
AlB4Yb;unknown;16-13-13;unknown;0
AlB4Lu;unknown;13-3-13;unknown;0
AlB4Lu2;unknown;13-3-13;unknown;0
AlMg2Zn;full_heusler;12-2-13;2.259917714156;35.243
B10WY;unknown;6-13-3;unknown;0
B14Ti3Zr;unknown;4-4-13;unknown;0
Al8Ti40V2Zr13;off-stoichiometric;4-4-5-13;unknown;0
La2Mg997Zr;unknown;3-4-2;unknown;0
La8Mg991Zr;unknown;3-4-2;unknown;0
BBiZn;half_heusler;12-13-15;90.733694988954;95.0566666666667
Mn6Ti7V7;unknown;4-7-5;unknown;0
AlErZr;half_heusler;4-14-13;58.1376107837711;95.1553333333333
Al11As25Ga14;unknown;15-13-13;unknown;0
BBeLi;half_heusler;13-2-1;1171.25583472211;8.92073333333333
Al167As333Ga156;unknown;15-13-13;unknown;0
Al167As323Ga167;unknown;15-13-13;unknown;0
Al80AsGa20;unknown;15-13-13;unknown;0
Al42AsGa58;unknown;15-13-13;unknown;0
BLiZn;half_heusler;12-13-1;296.229327559245;27.71
Ga5GeLa3;unknown;3-14-13;unknown;0
B2TiZn;full_heusler;4-12-13;354.203522655653;33.71675
BLiY;half_heusler;13-1-3;256.11827820282;35.552
BLaLi;half_heusler;3-13-1;161.816267075195;52.22
Al3Ti2Zn;unknown;4-12-13;unknown;0
AsBeLi;half_heusler;15-2-1;85.2620226642986;30.2914
BeBiLi;half_heusler;15-2-1;42.7490714979892;74.9774
Bi4La3Y;unknown;3-15-3;unknown;0
GaMn2Y;full_heusler;7-13-3;77.8525693003855;67.12625
Mg9550Y79Zn371;unknown;12-2-3;unknown;0
Mg71Y8Zn6;unknown;12-2-3;unknown;0
AlAsGaMn;off-stoichiometric;15-7-13-13;unknown;0
Gd100Mg4841Zn50Zr9;off-stoichiometric;12-10-4-2;unknown;0
Gd10Mg35Zn6;unknown;12-10-2;unknown;0
As3Ga4Ti;unknown;4-15-13;unknown;0
Al75Ti2Zr23;sums-up-to-100;4-4-13;unknown;0
Al2As25Ga23232300;unknown;15-13-13;unknown;0
AlLaMn;half_heusler;3-7-13;4.73622940723634;73.61
AsAuGe;half_heusler;15-11-14;20429.428963027;114.840666666667
Al11Ti85V4;sums-up-to-100;4-5-13;unknown;0
AlMnTi;half_heusler;4-7-13;2.44569664142017;43.2623333333333
Al36Mn9Ti5;unknown;4-7-13;unknown;0
Mo17Ti80V3;sums-up-to-100;4-6-5;unknown;0
ErMg3Zn6;unknown;12-14-2;unknown;0
Ag5Au5Ge94;unknown;11-14-11;unknown;0
Al20ErTi2;unknown;4-14-13;unknown;0
AlGeZn;half_heusler;12-14-13;743.50063227308;54.9973333333333
B8Ru19Ti10;unknown;4-13-8;unknown;0
Ga8Ge15Yb4;unknown;16-14-13;unknown;0
AlGeLi;half_heusler;14-1-13;1156.6191560928;35.5173333333333
AgAuZn2;full_heusler;12-11-11;15982.4995913682;108.9
Ge11Mg7Y2;unknown;14-2-3;unknown;0
Al2Au2Ti;unknown;4-11-13;unknown;0
Al13As100Ga87;unknown;15-13-13;unknown;0
Al39As100Ga61;unknown;15-13-13;unknown;0
GeMoW;half_heusler;6-6-14;363.709468531865;117.473333333333
Al7As100Ga93;unknown;15-13-13;unknown;0
Al43As100Be100Ga57;off-stoichiometric;15-13-2-13;unknown;0
Al3As50Ga47;sums-up-to-100;15-13-13;unknown;0
Al5Ti6V2;unknown;4-5-13;unknown;0
Al20LaTi2;unknown;3-4-13;unknown;0
Al8Ti7Zr;unknown;4-4-13;unknown;0
Gd2Mg197Zn;unknown;12-10-2;unknown;0
Mg85Y9Zn;unknown;12-2-3;unknown;0
AlYZn2;full_heusler;12-3-13;13.170426680938;61.662
Al43Gd6V4;unknown;10-5-13;unknown;0
Be32Ti35Zr33;sums-up-to-100;4-4-2;unknown;0
Al31Ti5V14;unknown;4-5-13;unknown;0
Al11Ti2V7;unknown;4-5-13;unknown;0
AlMgZnZr;off-stoichiometric;12-4-2-13;unknown;0
Al7TiV2;unknown;4-5-13;unknown;0
Al66Mn10Zr25;unknown;7-4-13;unknown;0
Al66Mn9Zr25;sums-up-to-100;7-4-13;unknown;0
Al66Mn2Zr25;unknown;7-4-13;unknown;0
AgAl6Mg4;unknown;2-11-13;unknown;0
Al9Mg2Zn3;unknown;12-2-13;unknown;0
LiZnZr;half_heusler;12-4-1;17.4187893166365;54.5146666666667
Al3MgZn4;unknown;12-2-13;unknown;0
BYYb;half_heusler;16-13-3;1030.68082194995;90.922
Ag6Al31Mg13;unknown;2-11-13;unknown;0
Ag11Al23Mg16;unknown;2-11-13;unknown;0
Ag36Al25Mg39;sums-up-to-100;2-11-13;unknown;0
Er52Lu99Yb49;unknown;16-14-3;unknown;0
Mg969Y20Zn10Zr;off-stoichiometric;12-4-2-3;unknown;0
AlMoW2;full_heusler;6-6-13;20.5553178886778;122.653
AlLi3Ti3;unknown;4-1-13;unknown;0
Ag5Al2Mg3;unknown;2-11-13;unknown;0
Al3Li18Mg2;unknown;2-1-13;unknown;0
Al3Li9Mg2;unknown;2-1-13;unknown;0
Al2Li3Mg18;unknown;2-1-13;unknown;0
Al6Mo3Ti10V2;off-stoichiometric;4-6-5-13;unknown;0
Al5V2Zr;unknown;4-5-13;unknown;0
Al66Ti25Zn9;sums-up-to-100;4-12-13;unknown;0
Mg97YZn;unknown;12-2-3;unknown;0
Ag2Bi11La;unknown;3-11-15;unknown;0
Rh12VZr3;unknown;4-9-5;unknown;0
Rh24V7Zr;unknown;4-9-5;unknown;0
Rh12V3Zr;unknown;4-9-5;unknown;0
Rh24VZr7;unknown;4-9-5;unknown;0
AuGeY;half_heusler;11-14-3;19640.1980582752;119.502
AlB4Ti;unknown;4-13-13;unknown;0
Al67Rh6Ti27;sums-up-to-100;4-9-13;unknown;0
Al496Rh233Ti271;unknown;4-9-13;unknown;0
B2TiZr;full_heusler;4-4-13;308.259627343492;40.17775
Al3BDy;unknown;12-13-13;unknown;0
AlB14Dy;unknown;12-13-13;unknown;0
B300Lu67V83;unknown;13-5-3;unknown;0
B4MnTm;unknown;15-7-13;unknown;0
B7Tm3W;unknown;6-15-13;unknown;0
B4TmW;unknown;6-15-13;unknown;0
B6Lu2W;unknown;6-13-3;unknown;0
B4GdMo;unknown;6-10-13;unknown;0
B6MoTm2;unknown;6-15-13;unknown;0
B7Mo2Tm;unknown;6-15-13;unknown;0
B7MoY3;unknown;6-13-3;unknown;0
B7Gd3Mo;unknown;6-10-13;unknown;0
B3MoTm;unknown;6-15-13;unknown;0
B3ErMo;unknown;6-13-14;unknown;0
B6Lu2Mo;unknown;6-13-3;unknown;0
B4LuMo;unknown;6-13-3;unknown;0
B6MoYb2;unknown;16-6-13;unknown;0
B6Er2Mo;unknown;6-13-14;unknown;0
Mg68Mn64Zn;unknown;12-7-2;unknown;0
ErGd9Ge60Mn60;off-stoichiometric;7-10-14-14;unknown;0
BGe5La;unknown;3-13-14;unknown;0
Mn9Ti19Zr12;unknown;4-7-4;unknown;0
Al6MoTi;unknown;4-6-13;unknown;0
B4LuRu4;unknown;13-8-3;unknown;0
B20Dy5Rh19Ru;off-stoichiometric;12-13-9-8;unknown;0
B4Rh4Y;unknown;13-9-3;unknown;0
B20Dy4Rh20Y;off-stoichiometric;12-13-9-3;unknown;0
Li300V197W3;unknown;6-5-1;unknown;0
DyLiMg;half_heusler;12-2-1;273.975949830963;64.5816666666667
LiTiV;half_heusler;4-5-1;18.5636672687212;35.2496666666667
LiMnRu;half_heusler;7-8-1;1746.85672005793;54.316
AlBiZn;half_heusler;12-15-13;7.31685632935336;100.447333333333
Al6Mg11Zn11;unknown;12-2-13;unknown;0
